Mon 0.01,Mon 0.05,Mon 0.1,Mon 0.15,Mon 0.2,Mon 0.25,Mon 0.3,Mon 0.35,Mon 0.39999999999999997,Mon 0.44999999999999996,Mon 0.49999999999999994,Mon 0.5499999999999999,Mon 0.6,Mon 0.65,Mon 0.7,Mon 0.75,Mon 0.7999999999999999,Mon 0.85,Mon 0.9,Mon 0.95,Mon 0.99
0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.836,0.8395201484795639,0.846193629159373,0.8510745261653458,0.8566894829112053,0.8629709813490127,0.8701888048459967,0.8784787720755218,0.8888065268101096,0.9004005451362627,0.9106583455645633
0.9358,0.9358,0.9358,0.9358,0.9358,0.9358,0.9358,0.9368794567137477,0.9392751280012968,0.9462738163960204,0.9593901666184744,0.9657396605299026,0.9770372156417964,0.9890085552282066,0.997139472035304,1.00953406023541,1.0230933206896569,1.0377489021212392,1.053249684275086,1.069453542196497,1.0830183771193
0.8992,0.8992,0.8992,0.8992,0.8992,0.8992,0.9012294436753957,0.9044952863470126,0.9082159688550691,0.917197810753044,0.9321863974022971,0.9394532002840793,0.9509696294228401,0.966210918687849,0.9791531773705857,0.9938400534067761,1.0090087642456664,1.0252553422324098,1.0420350461862329,1.0601938211939852,1.076009626834631
0.9184,0.9184,0.9184,0.9184,0.9188738378594126,0.9216282562534792,0.9255449168846889,0.9299297450211729,0.9350398985873105,0.9410056158136347,0.954690716677974,0.9690788229387693,0.9777605723679231,0.9946708851278453,1.0103245286627422,1.0248999468557372,1.0403226863529582,1.056110467405148,1.0732165702184089,1.090459475292106,1.103916308171634
0.9337,0.9337,0.9337,0.9338265086969967,0.9355049518176602,0.9378810076464832,0.9404777136110408,0.9434731783309788,0.9467067170366972,0.963329486264452,0.9721677988478309,0.9834046870897974,0.9976964721892974,1.0116953485927669,1.0256140690091518,1.0397162938455426,1.0538012321075123,1.0694619886831997,1.0813676165642474,1.0889022156552044,1.0944559471887265
