Mon 0.01,Mon 0.05,Mon 0.1,Mon 0.15,Mon 0.2,Mon 0.25,Mon 0.3,Mon 0.35,Mon 0.39999999999999997,Mon 0.44999999999999996,Mon 0.49999999999999994,Mon 0.5499999999999999,Mon 0.6,Mon 0.65,Mon 0.7,Mon 0.75,Mon 0.7999999999999999,Mon 0.85,Mon 0.9,Mon 0.95,Mon 0.99
1.458940998080125,1.433760669000602,1.4070653969303055,1.381276758971129,1.3551185521910067,1.3311736217556123,1.3082564174487956,1.287423128640971,1.266901671029539,1.248466159862437,1.230190630811415,1.2130440750497,1.1971879679971962,1.1819961876627514,1.1676994923539823,1.1542767458303593,1.141632633246624,1.13217486815663,1.1232714778407653,1.114872217514452,1.1084867202727302
1.011681438,1.0064209116088185,0.9981486061208534,0.9904841405453102,0.9826524831139897,0.9724317680686132,0.9635897621356542,0.952098293580517,0.9398577575475405,0.9277969557324873,0.9160677754864873,0.9033857128508151,0.8912427724930441,0.8787116672488441,0.8665766151654712,0.8546621748204111,0.8423829885284555,0.8306851736289617,0.819348831787009,0.8082392001795029,0.7996911523959107
0.979248918,0.9741046192139416,0.9660860308238371,0.9586630022639843,0.9510322337638579,0.9411751322640033,0.9325785780523601,0.9214583363501349,0.9096354787264298,0.8979767605670861,0.8866516911821796,0.8743991462696062,0.8626775003641428,0.8505842778880183,0.8388730008082335,0.8273887970828145,0.8155411760035965,0.8042560624412082,0.79332962453945,0.782614489239301,0.7743706352418344
0.955262079,0.9500001592835811,0.9420381726350213,0.9347440940011505,0.9269199100398904,0.9174998099319098,0.9087233895333223,0.8977585649145577,0.8863011982758694,0.8748666965103344,0.8639078126003389,0.8518557756347258,0.8405236597675724,0.8287053013540708,0.817391592607189,0.8061925646805445,0.7947544651535798,0.7838628270031069,0.7732959979313928,0.7629608696498614,0.7550116906824267
0.934399985,0.9290196886191805,0.921098180234407,0.9139156506215671,0.9059044831882557,0.8968762274072987,0.88792470033868,0.8770903037466904,0.8659551855921357,0.8547132242462369,0.8439884447849394,0.8321952544890548,0.8212069449086215,0.8096266451364126,0.798663920523061,0.787712936115188,0.776636312825367,0.7660923634653902,0.7558422920470262,0.7458428110588601,0.7381538093441926
0.923699809,0.9178334028576202,0.9097035824995602,0.9024956866539661,0.8937501056030083,0.8852469762991562,0.8755337759588745,0.8645486253464758,0.853687416890429,0.84241029996013,0.8315148395459963,0.8200547932112959,0.8091327984544797,0.797838491910087,0.7872115321904857,0.7763251823137423,0.7656000853971768,0.7553974042117545,0.7454116438554775,0.7357466338844223,0.7283182453320645
0.926768042,0.9198300582556089,0.9111642319957417,0.9037616345875792,0.8935174523286704,0.8857495981833703,0.8744604330098095,0.8629430575878924,0.8517021517906169,0.8406766339849316,0.8291969354254791,0.8180345350207107,0.8068302111494244,0.7958580840493328,0.7854251530543768,0.7744719503390043,0.7640857456588664,0.7541984516351338,0.7444212881976354,0.7350879490774015,0.7279200052502315
0.822414649,0.818990949335368,0.8125943622859364,0.8065963633867386,0.8011995998899194,0.7928011689557605,0.7866048831217372,0.7776878101739859,0.7682502202771319,0.7589054988252502,0.7492196023435981,0.7396309255130152,0.7295787221497722,0.7198596290238424,0.7097988598286027,0.7002817996262405,0.690388889382364,0.6806771240017557,0.671405796688181,0.6622473308945753,0.6551442997841715
0.812641332,0.8088991607526892,0.8024476510328269,0.7964372707632847,0.7909634579769032,0.7824356490401715,0.7763004108739714,0.7671235453016468,0.7576436826407573,0.7483087389236823,0.738849326486105,0.7292140288185411,0.719411551008491,0.7097548751292522,0.6999552251158427,0.6906909025502861,0.6809061753824619,0.6714603704274515,0.6624472904763308,0.6535086737312712,0.646608909642279
0.801697614,0.7977377869969082,0.7912845329578545,0.7852994739079606,0.7795309478800148,0.7713014563257552,0.7648667222057677,0.7558672123259087,0.7464121173726576,0.7371380245559565,0.7278887121639794,0.7182792876468875,0.7087049202693425,0.6991503451752633,0.6895868674242998,0.6805498193073897,0.670901890813623,0.6616938312887445,0.6529108003482339,0.6441783197930984,0.6374586722708663
0.798908284,0.7944416491278946,0.7877743128575573,0.7816977445693523,0.7751756986031426,0.7673574472881706,0.76013134265208,0.7510920643052317,0.7416095755040601,0.7322096033546004,0.7231502621018004,0.7133204907197368,0.7039621040167429,0.6943423350188471,0.6850093545820151,0.6759649300655174,0.6665412453015557,0.6575729614660525,0.6489625302080172,0.6404637543133043,0.6339303280374289
0.808243348,0.8028108345850496,0.7955725878745645,0.7892462874186448,0.7812709425912125,0.7740583447525918,0.7652953878842933,0.7556768156520728,0.7462218192032766,0.7365111463882682,0.7270436301220615,0.7171951527302168,0.7077896339297023,0.6980992171770757,0.6889891161812945,0.679693133376276,0.6705130027992126,0.6617866909195812,0.6532876562320502,0.6450339494975867,0.6386941223271007
0.831482448,0.8243367560034021,0.8162115225793557,0.8094306987851644,0.7996454911022872,0.7916749518165623,0.7815277641978939,0.771148934824496,0.7609345830407531,0.7513104158372828,0.7408214271911625,0.7311447900272287,0.721101558935236,0.7116168136673761,0.7023492403710329,0.6929041611427804,0.6839603943816399,0.6754085006269397,0.6670092832925216,0.6590010234690192,0.6528565536878244
0.581755373,0.581755373,0.5794245646543803,0.5764775103570157,0.5733972197764152,0.5703000347200647,0.5673041206107801,0.5628076437486466,0.5584594894376531,0.5540640721458385,0.5482520572002203,0.5418342738621517,0.5354012569309495,0.5287327252173515,0.5217066720308006,0.514437293022178,0.5070214888631159,0.4994667037250494,0.4920276594403209,0.4841305960047972,0.47802761075616457
0.560872524,0.560872524,0.5589237205131999,0.5561576954537591,0.5532741869334236,0.5503366208865945,0.5474698614998655,0.5435865853588705,0.5391609141250536,0.5354259188194762,0.5297690578745732,0.5237405277284982,0.5176522611895502,0.5111325527081073,0.5045365423117139,0.4974173539183368,0.4903438312473813,0.4829356704654301,0.4758134756117462,0.46806204000121404,0.46206880950228696
0.5485029,0.5485029,0.5466578616203333,0.5439706051464871,0.5411712852309407,0.5383114641967727,0.5355152953142645,0.5318245941748204,0.5274464976156107,0.5239196499733891,0.5183818653133783,0.5125347060960556,0.5066206153535306,0.5002324721103963,0.49384477590935694,0.4868672888643676,0.4799910881086437,0.472729192184998,0.4657692699840947,0.45820655840941443,0.4523310280737638
0.54961618,0.54961618,0.5474628134674083,0.5446945911460022,0.5418046266143987,0.538893937719391,0.5360752802934001,0.5319377073421083,0.5277896144352751,0.5237832331927311,0.5183031276026239,0.5123162389534721,0.506311734231081,0.5000220474259424,0.49350063989255677,0.4866447283437738,0.4797397238645796,0.4726162070196142,0.4657052415929249,0.45826182038301955,0.4525102140437252
0.560212574,0.560142787799108,0.5573650767670065,0.5544129960408423,0.5513128566095266,0.5482682253016476,0.5453064181992281,0.5402949398217644,0.5365377758577915,0.5315285971079435,0.5258079344793339,0.5197134831096274,0.5134274683928977,0.5072229152230288,0.5003159464904089,0.4935769546327804,0.48647920132343647,0.47949734521243864,0.4724642698341466,0.4651866242068906,0.4595695213378842
0.582718134,0.5821550177985703,0.578740611824956,0.5752943547689947,0.5718524376740116,0.5685890392120821,0.5640431582819988,0.559454086242338,0.554941129806841,0.5490633518424329,0.5426397587784186,0.5362823904372553,0.5297604472377163,0.5230004673089738,0.51600851918225,0.5090461411821624,0.5018765496615938,0.4950414484167415,0.4877023461255334,0.4806020153653327,0.4751305916631595
0.429140442,0.429140442,0.4291362200053926,0.4279000317328557,0.4262475939543381,0.42450014993322677,0.42259250910735896,0.4206187578173316,0.418641069064139,0.41573566731693906,0.41251629307993054,0.4097589288307428,0.4054205243961564,0.4007147883984232,0.39584663295697153,0.39057890782514454,0.3850214330376378,0.3791116973692838,0.37291412674834834,0.3666312741086311,0.36141869474037563
0.428970343,0.428970343,0.42889139128077675,0.4275672366265995,0.42588350976174305,0.4240896168256069,0.422153046840059,0.4201652399244064,0.4181851922372358,0.4150443532485635,0.41196245674223525,0.4089576291438486,0.40466768934815844,0.3999084387178655,0.3950178079305216,0.38982875795552757,0.3842394873763725,0.3784275399258237,0.3722647393611163,0.36609440504337437,0.3609287042724394
0.428985189,0.428985189,0.42882719470024255,0.42741531619744105,0.4257026840653075,0.4238645248584556,0.42190079996908725,0.4199000630521593,0.41791812056151423,0.4145492498449115,0.4115998052294603,0.40835591110015024,0.4041114217512802,0.39929899884018033,0.39438477697489166,0.38926907442024156,0.38364640403038586,0.37792544902637903,0.37179247601383597,0.36572667284339766,0.36060236769363846
0.424090055,0.424090055,0.42391617030251755,0.4225020916807194,0.4208039726599133,0.41897888353173,0.41703357053337614,0.41505482072048583,0.4130970393610087,0.40972812782004636,0.406839180037659,0.40359798697938304,0.3994159078076521,0.39465938870734674,0.38980943231221366,0.38477334082554066,0.37922923323201885,0.373599756845887,0.3675649769256691,0.3615986428439605,0.35656699514403517
0.423869231,0.423869231,0.42361452084201306,0.42211803568675854,0.42039661345442697,0.41853329686895885,0.41656587744226165,0.41457804357780276,0.41255754120119315,0.4090450187164896,0.40628097713867634,0.40282362199890814,0.39860814744185247,0.39388566366121597,0.38901823001727676,0.38405289408033433,0.3784830286693296,0.37294050874449886,0.3669378509441762,0.3610707750171398,0.35608123748356524
0.423611598,0.423611598,0.4232815789549937,0.4217126839260989,0.4199730019715769,0.4180779151985759,0.41609282285507887,0.4140984920410369,0.41188673060548353,0.4083891416641132,0.40573439086332547,0.40209157192669404,0.3978283313129319,0.3931568115349739,0.3882756081331813,0.3833723145737924,0.3777816176068448,0.3723149737591688,0.36634120613711924,0.3605604481647619,0.35560811786586405
0.423531707,0.423531707,0.4231113988423156,0.4214596905842929,0.4197006607921518,0.4177703229487724,0.4157657387818704,0.4137642336422024,0.41133796351830393,0.4078989528038195,0.4053229991109486,0.40147183647322693,0.3971535193668842,0.3925365996176574,0.3876374982887469,0.3828006438278652,0.3771833239089441,0.3717670062859818,0.36585223796036503,0.3601638309884729,0.35524899461892145
